run_id,t,Q0,Q1,Q2,Q3,Q4,Q5,completed,op_feed_util,scanner_util,m1_fixture_util,m2_cooling_slot_util,op_battery_monitor_util,m3_punch_util,op_maint_util,m4_module_util,op_sort_util,op_pack_util
high_arrivals_rep000,16050,200,200,171,0,0,0,177,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep000,16080,200,200,172,0,0,0,177,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,16110,200,200,172,0,0,0,177,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,16140,200,200,172,0,0,0,177,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
high_arrivals_rep000,16170,200,200,173,0,0,0,177,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,16200,200,200,173,0,0,0,178,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
high_arrivals_rep000,16230,199,200,174,0,0,0,179,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
high_arrivals_rep000,16260,198,200,174,0,0,0,179,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep000,16290,200,200,174,0,0,0,179,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,16320,200,200,175,0,0,0,179,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,16350,200,200,176,0,0,0,179,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
high_arrivals_rep000,16380,200,200,175,0,0,0,179,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
high_arrivals_rep000,16410,200,200,176,0,0,0,180,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,16440,200,200,176,0,0,0,180,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,16470,200,200,177,0,0,0,180,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,16500,200,200,178,0,0,0,180,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,16530,200,200,179,0,0,0,181,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,16560,200,200,179,0,0,0,181,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
high_arrivals_rep000,16590,200,200,180,0,0,0,182,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
high_arrivals_rep000,16620,200,200,180,0,0,0,182,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep000,16650,200,200,180,0,0,0,182,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,16680,200,200,181,0,0,0,182,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,16710,200,200,181,0,0,0,182,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
high_arrivals_rep000,16740,200,200,181,0,0,0,183,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,16770,200,200,182,0,0,0,183,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,16800,200,200,183,0,0,0,183,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,16830,199,200,183,0,0,0,183,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
high_arrivals_rep000,16860,200,200,183,0,0,0,183,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,16890,200,200,183,0,0,0,184,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,16920,200,200,185,0,1,0,184,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,16950,200,200,184,0,0,0,185,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,16980,200,200,185,0,1,0,185,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,17010,200,200,186,0,0,0,185,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,17040,200,200,186,0,0,0,186,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,17070,200,200,186,0,0,0,186,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,17100,200,200,186,0,0,0,186,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,17130,200,200,187,0,0,0,187,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,17160,200,200,188,0,0,0,187,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
high_arrivals_rep000,17190,200,200,188,0,0,0,187,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
